"Item Label","URI","Citation URI","Project","Project URI","Context","Context [2]","Context [3]","Context [4]","Context [5]","Context [6]","Context [7]","Context [8]","Context URI","Latitude (WGS 84)","Longitude (WGS 84)","Item Category","icon","Thumbnail","Published Date","Updated Date","Contributor","Contributor [URI]","Creator","Creator [URI]","Is Referenced By","Is Referenced By [URI]","References","References [URI]","Year","Abbreviation (AKA)","Description"
"Sphinx Head","http://opencontext.org/subjects/3815d001-e143-4a87-aa4b-75cd830098f0","https://n2t.net/ark:/28722/k2dj5qc49","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","","","","https://opencontext.org/subjects/63a4ed06-49d2-4980-844b-aefdc5437569","29.975268273781044","31.137756354308735","Area","https://opencontext.org/static/oc/icons-v2/noun-area-ground-1283937.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/BW-Photos/bw02487.jpg","2017-11-14T20:42:48Z","2023-10-04T05:16:27Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1979|1980|1981|1982|1983","Head, H","Head of the Sphinx statue"
"Sphinx Northwest","http://opencontext.org/subjects/39e6505d-5312-485b-bed4-44f9609e480d","https://n2t.net/ark:/28722/k25148r63","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","","","","https://opencontext.org/subjects/63a4ed06-49d2-4980-844b-aefdc5437569","29.975387035559322","31.13733296141204","Area","https://opencontext.org/static/oc/icons-v2/noun-area-ground-1283937.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Drawings-B/d-ss-031.jpg","2017-11-14T20:42:49Z","2023-10-04T05:16:27Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1979|1980|1981|1982|1983","Northwest, NW","Northwest part of the Sphinx statue and the Sphinx Ditch"
"Feature FEa3","http://opencontext.org/subjects/69ba128d-f768-4dec-b85a-9836d524a603","https://n2t.net/ark:/28722/k2cc18p6c","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx East","East Chapel","Removal 17","https://opencontext.org/subjects/9b280f48-d091-45c2-aa21-0edbb06dc810","29.975266248301207","31.13786131886295","Feature","https://opencontext.org/static/oc/icons-v2/noun-trowl-foundation-4804020.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Drawings-B/d-e-077.jpg","2017-10-26T19:10:01Z","2023-10-04T05:16:12Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1980|1981","a3|Fa3","Masonry fill between phase I block and inner bedrock side of S. forepaw"
"Feature FNWc1","http://opencontext.org/subjects/3f7677a4-48f4-4630-b40c-df5b54d6a497","https://n2t.net/ark:/28722/k2bc47s7m","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Northwest","Sphinx Rump Passage","","https://opencontext.org/subjects/9d4f5398-154c-47f0-9908-f86ab5cf564d","29.975297207627776","31.137296158609416","Feature","https://opencontext.org/static/oc/icons-v2/noun-trowl-foundation-4804020.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Drawings-B/d-nw-015.jpg","2017-10-27T00:44:18Z","2023-10-04T05:16:19Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1980","Fc1","Passage cut through the rump of the Sphinx, northwest side."
"Sphinx Southwest","http://opencontext.org/subjects/77687f43-465b-474e-baa5-2b659183f630","https://n2t.net/ark:/28722/k2h99d87q","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","","","","https://opencontext.org/subjects/63a4ed06-49d2-4980-844b-aefdc5437569","29.97522211269929","31.13735049794871","Area","https://opencontext.org/static/oc/icons-v2/noun-area-ground-1283937.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Drawings-B/d-sws-017.jpg","2017-11-14T20:42:52Z","2023-10-04T05:16:28Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1979|1980|1981|1982|1983","Southwest, SW","Southwest part of the Sphinx statue and Sphinx Ditch"
"Sphinx Ditch","http://opencontext.org/subjects/63a4ed06-49d2-4980-844b-aefdc5437569","https://n2t.net/ark:/28722/k2p27503p","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","","","","","https://opencontext.org/subjects/d38850e1-e8b3-4ad8-8c51-30500eb8c716","29.975360644853346","31.13771809891121","Site Area","https://opencontext.org/static/oc/icons-v2/noun-locally-made-compost-4476027.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Drawings-B/d-ss-045.jpg","2017-11-14T20:42:47Z","2023-10-04T05:16:26Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1979|1980|1981|1982|1983","Ditch, Sphinx Sanctuary, Terrace 2","Deeper quarry bedrock cut, U-shaped around the Sphinx statue, between the North Ledge and the Khafre causeway embankment; floor of the Ditch = Terrace 2"
"Feature FEc3","http://opencontext.org/subjects/dcb4d1f6-227d-4e11-8e2a-daa7ba54373d","https://n2t.net/ark:/28722/k2h13938p","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx East","Roman Pavement","Removal 15","https://opencontext.org/subjects/c89534ea-27ef-4989-9330-188925c983b8","29.97526634987221","31.13804786067644","Feature","https://opencontext.org/static/oc/icons-v2/noun-trowl-foundation-4804020.svg","https://opencontext.org/static/oc/images/icons/pdf-noun-89522.png","2017-10-26T19:09:19Z","2023-10-04T05:16:13Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1979","c3|Ec3","Roman pavement, cutting in floor"
"Feature FEa2","http://opencontext.org/subjects/7213f34a-a494-4e27-a3e7-cf2cb661630f","https://n2t.net/ark:/28722/k2126555m","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx East","East Chapel","","https://opencontext.org/subjects/c47c26c5-c9c7-402d-be8d-588bb0f3ac53","29.975266248301207","31.13786131886295","Feature","https://opencontext.org/static/oc/icons-v2/noun-trowl-foundation-4804020.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Drawings-B/d-e-076.jpg","2017-10-26T22:49:57Z","2023-10-04T05:16:12Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1980","Fa2","Masonry, Ledge Box"
"Feature FNWa2","http://opencontext.org/subjects/cecae52e-d854-4798-ba27-03edfb538bd0","https://n2t.net/ark:/28722/k2pn9cb19","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Northwest","","","https://opencontext.org/subjects/39e6505d-5312-485b-bed4-44f9609e480d","29.975380310025677","31.137304256746678","Feature","https://opencontext.org/static/oc/icons-v2/noun-trowl-foundation-4804020.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Drawings/101-drawing-d-nw-004.jpg","2017-11-14T20:41:54Z","2023-10-04T05:16:20Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1982","NWa2","Break through small (modern and Roman) veneer stones immediately west of the North Large Box ( caisson )."
"Sphinx Northeast","http://opencontext.org/subjects/43103a22-ce5d-4d38-8c0a-7724000e2bb8","https://n2t.net/ark:/28722/k28s50k0j","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","","","","https://opencontext.org/subjects/63a4ed06-49d2-4980-844b-aefdc5437569","29.97535635924171","31.13795637402832","Area","https://opencontext.org/static/oc/icons-v2/noun-area-ground-1283937.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Drawings-B/d-ss-032.jpg","2017-11-14T20:42:49Z","2023-10-04T05:16:27Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1979|1980|1981|1982|1983","Northwest, NE","Northeast corner of the Sphinx statue and Sphinx Ditch"
"Amenhotep II Temple","http://opencontext.org/subjects/d0d04676-6933-4f6a-a6e4-2ddeee2d8291","https://n2t.net/ark:/28722/k2223624c","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","","","","","https://opencontext.org/subjects/d38850e1-e8b3-4ad8-8c51-30500eb8c716","29.975511611495286","31.138101006082884","Area","https://opencontext.org/static/oc/icons-v2/noun-area-ground-1283937.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Drawings-B/d-sa-001.jpg","2017-11-14T20:39:50Z","2023-10-04T05:16:11Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1979|1980|1981|1982|1983","AII","Amenhotep II Temple, the mudbrick building above the northeastern corner of the Sphinx Ditch."
"Sphinx South","http://opencontext.org/subjects/7b877302-8848-4b01-8eaa-7e12489dbf2c","https://n2t.net/ark:/28722/k2cj8pg23","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","","","","https://opencontext.org/subjects/63a4ed06-49d2-4980-844b-aefdc5437569","29.97521894445484","31.137591429491568","Area","https://opencontext.org/static/oc/icons-v2/noun-area-ground-1283937.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Drawings-B/d-sws-019.jpg","2017-11-14T20:42:51Z","2023-10-04T05:16:28Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1979|1980|1981|1982|1983","South, S","South part of the Sphinx statue and southern area of the Sphinx Ditch"
"Unspecified Sphinx Area 14","http://opencontext.org/subjects/770ff180-2576-4063-9442-b565f1243937","https://n2t.net/ark:/28722/k2mw2q96j","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","","","","","","https://opencontext.org/subjects/42320550-7bb3-4ca6-6b2f-2768d01b17e1","29.9758087083","31.1343486917","Area","https://opencontext.org/static/oc/icons-v2/noun-area-ground-1283937.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Color-Photos/023246.jpg","2017-12-23T00:07:08Z","2023-10-04T05:16:33Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","","",""
"Feature FNEh14","http://opencontext.org/subjects/c9a61cac-2343-4b6f-8b30-fddd4191e77b","https://n2t.net/ark:/28722/k2dz0hx5q","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx Northeast","","","https://opencontext.org/subjects/43103a22-ce5d-4d38-8c0a-7724000e2bb8","29.975383029433967","31.13792855839629","Feature","https://opencontext.org/static/oc/icons-v2/noun-trowl-foundation-4804020.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Drawings/d-ne-034.jpg","2017-11-14T20:42:07Z","2023-10-04T05:16:18Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1979","Fh14","Hole in the bedrock floor."
"East Chapel","http://opencontext.org/subjects/c47c26c5-c9c7-402d-be8d-588bb0f3ac53","https://n2t.net/ark:/28722/k2x92gf0g","ARCE Sphinx Project 1979-1983 Archive","https://opencontext.org/projects/141e814a-ba2d-4560-879f-80f1afb019e9","Africa","Egypt","Giza","Sphinx Amphitheater","Sphinx Ditch","Sphinx East","","","https://opencontext.org/subjects/5714b49e-a383-4738-9235-29841bfaaba0","29.975265253493127","31.13785562891244","Area","https://opencontext.org/static/oc/icons-v2/noun-area-ground-1283937.svg","https://artiraq.org/static/opencontext/giza-sphinx/thumbs/Drawings-B/d-gen-051.jpg","2017-11-14T20:39:51Z","2023-10-04T05:16:11Z","Mark Lehner","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433","Mark Lehner|Megan Flowers|Rebekah Miracle","http://opencontext.org/persons/89a27d8d-c2b5-46c3-8088-5c0842106433|http://opencontext.org/persons/2d511d42-1d44-4215-b01a-eeee6a24552a|http://opencontext.org/persons/18a2a63f-a75f-4049-9f1c-97e0b3f4b445","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","The Archaeology of an Image: The Great Sphinx of Giza. By Mark Lehner (1991), archived in Zenodo","https://doi.org/10.5281/zenodo.1203620","1979|1980|1981|1982|1983","E Chapel","Remains of the open-air chapel at the base of the Sphinx statue chest, between its forepaws"
